Craton,REFERENCE,SAMPLE_ID,ROCK_NAME,LATITUDE,LONGITUDE,MIN_AGE,AGE,MAX_AGE,C_MIN_AGE,C_AGE,C_MAX_AGE,Arc_probability3,CITATIONS,TECTONIC SETTING,LOCATION,LOCATION COMMENT,LATITUDE MIN,LATITUDE MAX,LONGITUDE MIN,LONGITUDE MAX,LAND OR SEA,ELEVATION MIN,ELEVATION MAX,SAMPLE NAME,ROCK NAME,MIN. AGE (YRS.),MAX. AGE (YRS.),GEOL.,ERUPTION DAY,ERUPTION MONTH,ERUPTION YEAR,ROCK TEXTURE,ROCK TYPE,DRILL DEPTH MIN,DRILL DEPTHAX,ALTERATION,MINERAL,MATERIAL,SIO2(WT%),TIO2(WT%),B2O3(WT%),AL2O3(WT%),CR2O3(WT%),FE2O3(WT%),FEO(WT%),FEOT(WT%),CAO(WT%),MGO(WT%),MNO(WT%),NIO(WT%),K2O(WT%),NA2O(WT%),P2O5(WT%),H2O(WT%),H2OP(WT%),H2OM(WT%),H2OT(WT%),CO2(WT%),CO1(WT%),F(WT%),CL(WT%),CL2(WT%),OH(WT%),CH4(WT%),SO2(WT%),SO3(WT%),SO4(WT%),S(WT%),LOI(WT%),VOLATILES(WT%),O(WT%),OTHERS(WT%),HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),LI(PPM),BE(PPM),B(PPM),C(PPM),CO2(PPM),F(PPM),NA(PPM),MG(PPM),AL(PPM),P(PPM),S(PPM),CL(PPM),K(PPM),CA(PPM),SC(PPM),TI(PPM),V(PPM),CR(PPM),MN(PPM),FE(PPM),CO(PPM),NI(PPM),CU(PPM),ZN(PPM),GA(PPM),GE(PPM),AS(PPM),SE(PPM),BR(PPM),RB(PPM),SR(PPM),Y(PPM),ZR(PPM),NB(PPM),MO(PPM),RU(PPM),RH(PPM),PD(PPM),AG(PPM),CD(PPM),IN(PPM),SN(PPM),SB(PPM),TE(PPM),I(PPM),CS(PPM),BA(PPM),LA(PPM),CE(PPM),PR(PPM),ND(PPM),SM(PPM),EU(PPM),GD(PPM),TB(PPM),DY(PPM),HO(PPM),ER(PPM),TM(PPM),YB(PPM),LU(PPM),HF(PPM),TA(PPM),W(PPM),RE(PPM),OS(PPM),IR(PPM),PT(PPM),AU(PPM),HG(PPM),TL(PPM),PB(PPM),BI(PPM),TH(PPM),U(PPM),ND143_ND144,ND143_ND144_INI,EPSILON_ND,SR87_SR86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID,Unnamed: 171
Abitibi,"HFSE/REE FRACTIONATIONS RECORDED IN THREE KOMATIITE-BASALT SEQUENCES, ARCHEAN ABITIBI GREENSTONE BELT; IMPLICATIONS FOR MULTIPLE PLUME SOURCES AND DEPTHS",MP-17,THOLEIITE,48.2,-80.1,2500.0,ARCHEAN,3850.0,2710.0,2717.5,2725.0,0.005358267,"HFSE/REE FRACTIONATIONS RECORDED IN THREE KOMATIITE-BASALT SEQUENCES, ARCHEAN ABITIBI GREENSTONE BELT; IMPLICATIONS FOR MULTIPLE PLUME SOURCES AND DEPTHS",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Abitibi,,48.2,48.2,-80.1,-80.1,,,,MP-17,THOLEIITE,2500000000.0,3850000000.0,PALEO,,,,,THOLEIITE,,,,,WR,52.1,1.91,,13.0,,,,16.65,5.97,2.25,0.26,,0.32,4.27,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.17,,,,,,,,,,,,,,,,,41.39,169.38,11.61,,,,,,,,,,,,,,12.34,34.42,5.36,26.73,7.39,2.1,8.29,1.26,8.15,1.58,4.53,,4.05,0.6,4.7,,,,,,,,,,,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abitibi,"HFSE/REE FRACTIONATIONS RECORDED IN THREE KOMATIITE-BASALT SEQUENCES, ARCHEAN ABITIBI GREENSTONE BELT; IMPLICATIONS FOR MULTIPLE PLUME SOURCES AND DEPTHS",MP-20,THOLEIITE,48.2,-80.1,2500.0,ARCHEAN,3850.0,2710.0,2717.5,2725.0,0.00104761,"HFSE/REE FRACTIONATIONS RECORDED IN THREE KOMATIITE-BASALT SEQUENCES, ARCHEAN ABITIBI GREENSTONE BELT; IMPLICATIONS FOR MULTIPLE PLUME SOURCES AND DEPTHS",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Abitibi,,48.2,48.2,-80.1,-80.1,,,,MP-20,THOLEIITE,2500000000.0,3850000000.0,PALEO,,,,,THOLEIITE,,,,,WR,49.9,1.41,,11.7,,,,14.31,8.94,6.05,0.28,,0.57,3.15,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.16,,,,,,,,,,,,,,,,,25.91,115.64,7.18,,,,,,,,,,,,,,7.99,21.36,3.25,16.55,4.49,1.47,5.09,0.79,5.17,1.01,2.86,,2.77,0.41,3.22,,,,,,,,,,,,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abitibi,"HFSE/REE FRACTIONATIONS RECORDED IN THREE KOMATIITE-BASALT SEQUENCES, ARCHEAN ABITIBI GREENSTONE BELT; IMPLICATIONS FOR MULTIPLE PLUME SOURCES AND DEPTHS",MP-22,THOLEIITE,48.2,-80.1,2500.0,ARCHEAN,3850.0,2710.0,2717.5,2725.0,0.001735071,"HFSE/REE FRACTIONATIONS RECORDED IN THREE KOMATIITE-BASALT SEQUENCES, ARCHEAN ABITIBI GREENSTONE BELT; IMPLICATIONS FOR MULTIPLE PLUME SOURCES AND DEPTHS",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Abitibi,,48.2,48.2,-80.1,-80.1,,,,MP-22,THOLEIITE,2500000000.0,3850000000.0,PALEO,,,,,THOLEIITE,,,,,WR,47.7,1.84,,12.0,,,,14.49,8.11,6.78,0.19,,0.89,1.49,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.43,,,,,,,,,,,,,,,,,37.6,115.63,5.83,,,,,,,,,,,,,,6.48,17.21,2.64,14.02,4.44,1.39,5.63,0.97,6.97,1.45,4.43,,4.26,0.64,3.22,,,,,,,,,,,,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abitibi,"HFSE/REE FRACTIONATIONS RECORDED IN THREE KOMATIITE-BASALT SEQUENCES, ARCHEAN ABITIBI GREENSTONE BELT; IMPLICATIONS FOR MULTIPLE PLUME SOURCES AND DEPTHS",MP-23,THOLEIITE,48.2,-80.1,2500.0,ARCHEAN,3850.0,2710.0,2717.5,2725.0,0.001997879,"HFSE/REE FRACTIONATIONS RECORDED IN THREE KOMATIITE-BASALT SEQUENCES, ARCHEAN ABITIBI GREENSTONE BELT; IMPLICATIONS FOR MULTIPLE PLUME SOURCES AND DEPTHS",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Abitibi,,48.2,48.2,-80.1,-80.1,,,,MP-23,THOLEIITE,2500000000.0,3850000000.0,PALEO,,,,,THOLEIITE,,,,,WR,46.1,1.61,,13.6,,,,14.67,10.0,6.74,0.2,,0.06,1.25,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.66,,,,,,,,,,,,,,,,,28.97,82.49,4.72,,,,,,,,,,,,,,4.55,12.56,2.0,10.38,3.41,1.2,4.09,0.79,5.52,1.15,3.56,,3.41,0.51,2.57,,,,,,,,,,,,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abitibi,"HFSE/REE FRACTIONATIONS RECORDED IN THREE KOMATIITE-BASALT SEQUENCES, ARCHEAN ABITIBI GREENSTONE BELT; IMPLICATIONS FOR MULTIPLE PLUME SOURCES AND DEPTHS",B-3,THOLEIITE,47.9,-80.0,2500.0,ARCHEAN,3850.0,2710.0,2717.5,2725.0,0.024141815,"HFSE/REE FRACTIONATIONS RECORDED IN THREE KOMATIITE-BASALT SEQUENCES, ARCHEAN ABITIBI GREENSTONE BELT; IMPLICATIONS FOR MULTIPLE PLUME SOURCES AND DEPTHS",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Abitibi,,47.9,47.9,-80.0,-80.0,,,,B-3,THOLEIITE,2500000000.0,3850000000.0,PALEO,,,,,THOLEIITE,,,,,WR,48.2,1.09,,14.3,,,,11.7,9.36,7.72,0.21,,0.07,2.2,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.87,,,,,,,,,,,,,,,,,21.59,28.5,2.73,,,,,,,,,,,,,,3.09,8.77,1.45,7.93,2.61,0.78,3.66,0.6,4.43,0.89,2.72,,2.49,0.35,1.23,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abitibi,"HFSE/REE FRACTIONATIONS RECORDED IN THREE KOMATIITE-BASALT SEQUENCES, ARCHEAN ABITIBI GREENSTONE BELT; IMPLICATIONS FOR MULTIPLE PLUME SOURCES AND DEPTHS",B-6,THOLEIITE,47.9,-80.0,2700.0,ARCHEAN,2700.0,2710.0,2717.5,2725.0,0.069156028,"HFSE/REE FRACTIONATIONS RECORDED IN THREE KOMATIITE-BASALT SEQUENCES, ARCHEAN ABITIBI GREENSTONE BELT; IMPLICATIONS FOR MULTIPLE PLUME SOURCES AND DEPTHS",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Abitibi,,47.9,47.9,-80.0,-80.0,,,,B-6,THOLEIITE,2700000000.0,2700000000.0,PALEO,,,,,THOLEIITE,,,,,WR,51.2,0.8,,15.4,,,,15.03,6.04,2.17,0.27,,0.41,5.28,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.02,,,,,,,,,,,,,,,,,30.13,141.2,26.12,,,,,,,,,,,,,,31.29,69.05,8.9,37.42,7.41,2.31,6.97,1.0,6.36,1.21,3.41,,3.03,0.45,3.5,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abitibi,"HFSE/REE FRACTIONATIONS RECORDED IN THREE KOMATIITE-BASALT SEQUENCES, ARCHEAN ABITIBI GREENSTONE BELT; IMPLICATIONS FOR MULTIPLE PLUME SOURCES AND DEPTHS",B-7,THOLEIITE,47.9,-80.0,2500.0,ARCHEAN,3850.0,2710.0,2717.5,2725.0,0.019305265,"HFSE/REE FRACTIONATIONS RECORDED IN THREE KOMATIITE-BASALT SEQUENCES, ARCHEAN ABITIBI GREENSTONE BELT; IMPLICATIONS FOR MULTIPLE PLUME SOURCES AND DEPTHS",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Abitibi,,47.9,47.9,-80.0,-80.0,,,,B-7,THOLEIITE,2500000000.0,3850000000.0,PALEO,,,,,THOLEIITE,,,,,WR,49.5,0.87,,14.3,,,,18.63,5.37,2.55,0.28,,0.44,5.06,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.24,,,,,,,,,,,,,,,,,25.15,120.57,22.45,,,,,,,,,,,,,,19.75,44.42,5.9,25.49,5.38,1.71,5.35,0.8,5.11,1.01,2.91,,2.62,0.4,3.05,,,,,,,,,,,,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abitibi,"HFSE/REE FRACTIONATIONS RECORDED IN THREE KOMATIITE-BASALT SEQUENCES, ARCHEAN ABITIBI GREENSTONE BELT; IMPLICATIONS FOR MULTIPLE PLUME SOURCES AND DEPTHS",B-8,THOLEIITE,47.9,-80.0,2500.0,ARCHEAN,3850.0,2710.0,2717.5,2725.0,0.015862867,"HFSE/REE FRACTIONATIONS RECORDED IN THREE KOMATIITE-BASALT SEQUENCES, ARCHEAN ABITIBI GREENSTONE BELT; IMPLICATIONS FOR MULTIPLE PLUME SOURCES AND DEPTHS",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Abitibi,,47.9,47.9,-80.0,-80.0,,,,B-8,THOLEIITE,2500000000.0,3850000000.0,PALEO,,,,,THOLEIITE,,,,,WR,47.1,1.05,,5.67,,,,13.32,14.3,11.2,0.23,,0.52,0.65,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.17,,,,,,,,,,,,,,,,,13.36,51.96,9.46,,,,,,,,,,,,,,11.01,24.28,3.32,14.72,3.21,1.24,3.33,0.46,2.97,0.55,1.53,,1.32,0.2,1.49,,,,,,,,,,,,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Province,HIGH-PRECISION EXPLORATION GEOCHEMISTRY: APPLICATIONS FOR VOLCANOGENIC MASSIVE SULFIDE DEPOSITS,WL41,ANDESITE,48.0,-78.5,2700.0,ARCHEAN,2700.0,2700.0,2700.0,2700.0,0.001519885,HIGH-PRECISION EXPLORATION GEOCHEMISTRY: APPLICATIONS FOR VOLCANOGENIC MASSIVE SULFIDE DEPOSITS,ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior Province,,48.0,48.0,-78.5,-78.5,,,,WL41,ANDESITE,2700000000.0,2700000000.0,PALEO,,,,,ANDESITE,,,,,WR,53.61,1.25,,16.1,,,,10.48,8.6,5.03,0.17,,0.66,2.78,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,,302.0,97.0,,,31.0,45.0,,,,,,,,16.0,198.0,22.59,119.0,7.42,,,,,,,,,,,,0.0,178.0,13.97,32.48,4.38,16.68,3.89,1.29,4.31,0.68,4.37,0.85,2.59,,2.41,0.37,3.37,0.51,,,,,,,,,,,1.84,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Province,HIGH-PRECISION EXPLORATION GEOCHEMISTRY: APPLICATIONS FOR VOLCANOGENIC MASSIVE SULFIDE DEPOSITS,KC-506-B,THOLEIITE,48.7,-81.4,2700.0,ARCHEAN,2700.0,2700.0,2700.0,2700.0,0.918031573,HIGH-PRECISION EXPLORATION GEOCHEMISTRY: APPLICATIONS FOR VOLCANOGENIC MASSIVE SULFIDE DEPOSITS,ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior Province,,48.7,48.7,-81.4,-81.4,,,,KC-506-B,THOLEIITE,2700000000.0,2700000000.0,PALEO,,,,,THOLEIITE,,,,,WR,52.55,0.31,,15.94,,,,8.8,3.79,12.8,0.2,,,4.6,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,175.0,668.0,,,65.0,303.0,,,,,,,,0.0,26.0,13.24,21.0,0.99,,,,,,,,,,,,0.0,20.0,1.22,3.32,0.53,2.34,0.69,0.4,1.18,0.22,1.91,0.48,1.66,,1.89,0.29,0.61,0.06,,,,,,,,,,,0.14,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Province,HIGH-PRECISION EXPLORATION GEOCHEMISTRY: APPLICATIONS FOR VOLCANOGENIC MASSIVE SULFIDE DEPOSITS,SL-54,basalt,49.0,-90.0,2780.0,ARCHEAN,2780.0,2780.0,2780.0,2780.0,0.006981961,HIGH-PRECISION EXPLORATION GEOCHEMISTRY: APPLICATIONS FOR VOLCANOGENIC MASSIVE SULFIDE DEPOSITS,ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior Province,,49.0,49.0,-90.0,-90.0,,,,SL-54,basalt,2780000000.0,2780000000.0,PALEO,,,,,basalt,,,,,WR,49.33,0.91,,15.04,,,,12.44,11.05,7.61,0.23,,0.09,1.84,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,282.0,294.0,,,54.0,137.0,,,,,,,,2.0,103.0,18.95,50.0,2.54,,,,,,,,,,,,0.0,19.0,2.68,7.37,1.13,5.83,2.05,0.74,2.62,0.48,3.38,0.74,2.04,,2.16,0.32,1.43,0.16,,,,,,,,,,,0.24,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Province,"IRON-RICH ALKALINE MAGMATISM IN THE ARCHEAN WAWA GREENSTONE BELTS (ONTARIO, CANADA)",PIC-121,basalt,48.58,-86.28,2600.0,ARCHEAN,2700.0,2600.0,2650.0,2700.0,0.000112099,"IRON-RICH ALKALINE MAGMATISM IN THE ARCHEAN WAWA GREENSTONE BELTS (ONTARIO, CANADA)",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior Province,,48.58,48.58,-86.28,-86.28,,,,PIC-121,basalt,2600000000.0,2700000000.0,PALEO,,,,,basalt,,,,,WR,47.41,1.94,,11.22,,,,14.81,9.41,6.67,0.29,,0.13,3.65,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.5,387.13,,,63.7,233.0,85.0,144.0,15.1,,,,,1.0,126.295,22.6,108.0,8.3,,,,,,,,,,,,0.1,224.898,9.26,35.5,3.6,17.2,4.65,1.35,4.75,0.81,4.69,0.9,2.53,,2.36,0.359,2.8,0.59,,,,,,,,,2.8,,1.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Province,"IRON-RICH ALKALINE MAGMATISM IN THE ARCHEAN WAWA GREENSTONE BELTS (ONTARIO, CANADA)",PIC-129,THOLEIITE,48.58,-86.28,2600.0,ARCHEAN,2700.0,2600.0,2650.0,2700.0,0.931405663,"IRON-RICH ALKALINE MAGMATISM IN THE ARCHEAN WAWA GREENSTONE BELTS (ONTARIO, CANADA)",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior Province,,48.58,48.58,-86.28,-86.28,,,,PIC-129,THOLEIITE,2600000000.0,2700000000.0,PALEO,,,,,THOLEIITE,,,,,WR,48.16,0.67,,12.44,,,,10.81,13.02,9.24,0.19,,0.13,1.17,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.4,965.362,,,64.5,337.0,173.0,42.0,13.25,,,,,1.1,172.53,16.6,45.8,2.3,,,,,,,,,,,,,26.3321,,22.9,,,,,,,,,,,,,,,,,,,,,,,2.3,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Province,"IRON-RICH ALKALINE MAGMATISM IN THE ARCHEAN WAWA GREENSTONE BELTS (ONTARIO, CANADA)",PIC-42,THOLEIITE,48.58,-86.28,2600.0,ARCHEAN,2700.0,2600.0,2650.0,2700.0,0.000297895,"IRON-RICH ALKALINE MAGMATISM IN THE ARCHEAN WAWA GREENSTONE BELTS (ONTARIO, CANADA)",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior Province,,48.58,48.58,-86.28,-86.28,,,,PIC-42,THOLEIITE,2600000000.0,2700000000.0,PALEO,,,,,THOLEIITE,,,,,WR,49.48,0.63,,11.13,,,,10.6,11.59,11.06,0.2,,0.12,1.72,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.3,865.192,,,53.1,291.0,99.0,43.0,10.1,,,,,1.1,102.1,15.89,43.2,2.0,,,,,,,,,,,,0.0,15.5843,3.1,22.0,1.16,6.0,1.83,0.579,2.39,0.46,2.92,0.61,1.82,,1.87,0.288,1.3,0.12,,,,,,,,,1.1,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Province,"IRON-RICH ALKALINE MAGMATISM IN THE ARCHEAN WAWA GREENSTONE BELTS (ONTARIO, CANADA)",PIC-206,basalt,48.58,-86.28,2600.0,ARCHEAN,2700.0,2600.0,2650.0,2700.0,7.17866e-05,"IRON-RICH ALKALINE MAGMATISM IN THE ARCHEAN WAWA GREENSTONE BELTS (ONTARIO, CANADA)",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior Province,,48.58,48.58,-86.28,-86.28,,,,PIC-206,basalt,2600000000.0,2700000000.0,PALEO,,,,,basalt,,,,,WR,46.08,1.97,,9.15,,,,16.56,11.4,8.89,0.22,,0.49,2.27,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.6,672.243,,,90.0,316.0,631.0,90.0,16.23,,,,,11.36,119.92,19.88,94.79,8.4,,,,,,,,,,,,1.2,106.851,10.2,22.0,3.89,17.6,4.72,1.6,5.12,0.82,4.49,0.85,2.28,,2.02,0.302,2.5,0.55,,,,,,,,,1.64,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Province,"IRON-RICH ALKALINE MAGMATISM IN THE ARCHEAN WAWA GREENSTONE BELTS (ONTARIO, CANADA)",PIC-73,THOLEIITE,48.58,-86.28,2600.0,ARCHEAN,2700.0,2600.0,2650.0,2700.0,0.977961898,"IRON-RICH ALKALINE MAGMATISM IN THE ARCHEAN WAWA GREENSTONE BELTS (ONTARIO, CANADA)",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior Province,,48.58,48.58,-86.28,-86.28,,,,PIC-73,THOLEIITE,2600000000.0,2700000000.0,PALEO,,,,,THOLEIITE,,,,,WR,48.65,0.85,,15.97,,,,10.72,12.0,6.01,0.18,,0.21,2.91,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.2,349.84,,,44.5,154.0,191.0,59.0,15.1,,,,,0.0,132.6,17.0,46.5,2.2,,,,,,,,,,,,,26.6008,,25.5,,,,,,,,,,,,,,,,,,,,,,,2.7,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Province,"IRON-RICH ALKALINE MAGMATISM IN THE ARCHEAN WAWA GREENSTONE BELTS (ONTARIO, CANADA)",PIC-58,THOLEIITE,48.58,-86.28,2600.0,ARCHEAN,2700.0,2600.0,2650.0,2700.0,0.966757715,"IRON-RICH ALKALINE MAGMATISM IN THE ARCHEAN WAWA GREENSTONE BELTS (ONTARIO, CANADA)",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior Province,,48.58,48.58,-86.28,-86.28,,,,PIC-58,THOLEIITE,2600000000.0,2700000000.0,PALEO,,,,,THOLEIITE,,,,,WR,50.64,0.93,,13.07,,,,11.08,11.56,7.52,0.19,,0.17,1.74,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.2,517.952,,,47.5,176.0,172.0,53.0,13.46,,,,,1.7,91.8,22.94,69.3,3.5,,,,,,,,,,,,,15.853,,20.0,,,,,,,,,,,,,,,,,,,,,,,3.2,,1.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Province,"IRON-RICH ALKALINE MAGMATISM IN THE ARCHEAN WAWA GREENSTONE BELTS (ONTARIO, CANADA)",PIC-95,THOLEIITE,48.58,-86.28,2600.0,ARCHEAN,2700.0,2600.0,2650.0,2700.0,0.956988275,"IRON-RICH ALKALINE MAGMATISM IN THE ARCHEAN WAWA GREENSTONE BELTS (ONTARIO, CANADA)",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior Province,,48.58,48.58,-86.28,-86.28,,,,PIC-95,THOLEIITE,2600000000.0,2700000000.0,PALEO,,,,,THOLEIITE,,,,,WR,47.26,0.92,,12.66,,,,11.26,9.56,9.88,0.18,,0.14,2.17,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.0,524.794,,,57.0,197.0,142.0,59.0,13.0,,,,,2.0,301.0,23.0,69.0,4.0,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Province,"IRON-RICH ALKALINE MAGMATISM IN THE ARCHEAN WAWA GREENSTONE BELTS (ONTARIO, CANADA)",PIC-55,THOLEIITE,48.58,-86.28,2600.0,ARCHEAN,2700.0,2600.0,2650.0,2700.0,0.987819195,"IRON-RICH ALKALINE MAGMATISM IN THE ARCHEAN WAWA GREENSTONE BELTS (ONTARIO, CANADA)",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior Province,,48.58,48.58,-86.28,-86.28,,,,PIC-55,THOLEIITE,2600000000.0,2700000000.0,PALEO,,,,,THOLEIITE,,,,,WR,45.59,0.56,,10.05,,,,10.09,9.8,14.87,0.18,,0.05,1.25,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,1417.01,,,70.0,496.0,131.0,37.0,9.0,,,,,0.0,69.0,13.0,38.0,2.0,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Province,"IRON-RICH ALKALINE MAGMATISM IN THE ARCHEAN WAWA GREENSTONE BELTS (ONTARIO, CANADA)",PIC-93,THOLEIITE,48.58,-86.28,2600.0,ARCHEAN,2700.0,2600.0,2650.0,2700.0,0.002734607,"IRON-RICH ALKALINE MAGMATISM IN THE ARCHEAN WAWA GREENSTONE BELTS (ONTARIO, CANADA)",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior Province,,48.58,48.58,-86.28,-86.28,,,,PIC-93,THOLEIITE,2600000000.0,2700000000.0,PALEO,,,,,THOLEIITE,,,,,WR,47.15,0.89,,12.79,,,,12.1,9.13,11.62,0.2,,0.12,2.01,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.0,656.164,,,65.0,255.0,37.0,75.0,13.0,,,,,0.0,91.0,22.0,64.0,3.0,,,,,,,,,,,,0.0,10.7478,4.2,0.0,1.64,8.38,2.6,0.864,3.33,0.62,3.93,0.82,2.45,,2.54,0.405,1.8,0.19,,,,,,,,,1.0,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Province,"IRON-RICH ALKALINE MAGMATISM IN THE ARCHEAN WAWA GREENSTONE BELTS (ONTARIO, CANADA)",PIC-57,THOLEIITE,48.58,-86.28,2600.0,ARCHEAN,2700.0,2600.0,2650.0,2700.0,0.986948907,"IRON-RICH ALKALINE MAGMATISM IN THE ARCHEAN WAWA GREENSTONE BELTS (ONTARIO, CANADA)",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior Province,,48.58,48.58,-86.28,-86.28,,,,PIC-57,THOLEIITE,2600000000.0,2700000000.0,PALEO,,,,,THOLEIITE,,,,,WR,49.76,0.9,,12.68,,,,10.55,13.41,8.04,0.19,,0.16,0.91,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.5,501.805,,,39.5,155.0,22.0,52.0,12.9,,,,,2.8,114.1,21.9,66.3,3.45,,,,,,,,,,,,,29.8251,,17.6,,,,,,,,,,,,,,,,,,,,,,,1.6,,1.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
